ï»¿"","Conta Contábil","Data","Fornecedor","Valor","Histórico"
"","INSS - Retenções s/ Remuneração de Servidores","07/02/2020","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","R$2.830,66","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NA SECRETARIA MUNICIPAL DE OBRAS E SERVIÇOS PÚBLICOS DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","ISS a Recolher","07/02/2020","40.645.707/0001-70 - INSTITUTO DE ESTUDOS PESQUISAS E DESENVOLVIMENTO MUNICIPAL LTDA - ME","R$1.237,93","LIQUIDADO PARA PAGAMENTO A DESPESA NA PRESTAÇÃO DE SERVIÇOS NA TERCEIRAZAÇÃO DE MÃO DE OBRA NA ATIVIDADES DE VIGIAS, SERVENTE, PORTEIRO, MERENDEIRA, SERVIÇOS GERAIS, SECRETARIO E DIGITADOR PARA ATENDER AS NECESSIDADES DA ESCOLAS MUNCIPIOS JUNTO A SECRETARIA MUNICIPAL DE EDUCAÇÃO, CONFORME 5º ADITIVO DO PREGÃO Nº 018/2015 E CONTRATO Nº 107/2015, REF. MÊS JANEIRO DE 2020."
"","IRRF s/ Outros Rendimentos","07/02/2020","40.645.707/0001-70 - INSTITUTO DE ESTUDOS PESQUISAS E DESENVOLVIMENTO MUNICIPAL LTDA - ME","R$371,38","LIQUIDADO PARA PAGAMENTO A DESPESA NA PRESTAÇÃO DE SERVIÇOS NA TERCEIRAZAÇÃO DE MÃO DE OBRA NA ATIVIDADES DE VIGIAS, SERVENTE, PORTEIRO, MERENDEIRA, SERVIÇOS GERAIS, SECRETARIO E DIGITADOR PARA ATENDER AS NECESSIDADES DA ESCOLAS MUNCIPIOS JUNTO A SECRETARIA MUNICIPAL DE EDUCAÇÃO, CONFORME 5º ADITIVO DO PREGÃO Nº 018/2015 E CONTRATO Nº 107/2015, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","06/02/2020","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","R$13.486,37","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NA SECRETARIA MUNICIPAL DE OBRAS E SERVIÇOS PÚBLICOS DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","06/02/2020","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","R$11.337,09","LIQUIDADO PARA PAGAMENTO A DESPESAS NO VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS NA VIGILÂNCIA MUNICIPAL JUNTO A SECRETARIA MUNICIPAL DE SEGURANÇA E ORDEM PÚBLICA, REFERENTE MÊS JANEIRO DE 2020."
"","IRRF s/ os Rendimentos do Trabalho","06/02/2020","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","R$152,86","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NA SECRETARIA MUNICIPAL DE OBRAS E SERVIÇOS PÚBLICOS DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","IRRF s/ os Rendimentos do Trabalho","06/02/2020","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","R$107,78","LIQUIDADO PARA PAGAMENTO A DESPESAS NO VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS NA VIGILÂNCIA MUNICIPAL JUNTO A SECRETARIA MUNICIPAL DE SEGURANÇA E ORDEM PÚBLICA, REFERENTE MÊS JANEIRO DE 2020."
"","Banco Bradesco - Empréstimo Consignados (f)","06/02/2020","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","R$25.304,58","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NA SECRETARIA MUNICIPAL DE OBRAS E SERVIÇOS PÚBLICOS DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","Banco Bradesco - Empréstimo Consignados (f)","06/02/2020","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","R$26.052,58","LIQUIDADO PARA PAGAMENTO A DESPESAS NO VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS NA VIGILÂNCIA MUNICIPAL JUNTO A SECRETARIA MUNICIPAL DE SEGURANÇA E ORDEM PÚBLICA, REFERENTE MÊS JANEIRO DE 2020."
"","Contribuição AGMT - (f)","06/02/2020","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","R$907,16","LIQUIDADO PARA PAGAMENTO A DESPESAS NO VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS NA VIGILÂNCIA MUNICIPAL JUNTO A SECRETARIA MUNICIPAL DE SEGURANÇA E ORDEM PÚBLICA, REFERENTE MÊS JANEIRO DE 2020."
"","Caixa Econômica Federal - Empréstimos Consignados (f)","06/02/2020","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","R$1.735,08","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NA SECRETARIA MUNICIPAL DE OBRAS E SERVIÇOS PÚBLICOS DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","Caixa Econômica Federal - Empréstimos Consignados (f)","06/02/2020","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","R$1.580,50","LIQUIDADO PARA PAGAMENTO A DESPESAS NO VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS NA VIGILÂNCIA MUNICIPAL JUNTO A SECRETARIA MUNICIPAL DE SEGURANÇA E ORDEM PÚBLICA, REFERENTE MÊS JANEIRO DE 2020."
"","ISS a Recolher","06/02/2020","15.774.051/0001-48 - VILLA RICA MULTI SERVICOS LTDA - ME","R$402,50","LIQUIDADO PARA PAGAMENTO A DESPESA NA PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO E CONSERVAÇÃO DE JARDINS E ÁREAS VERDES DO MUNICIPIO, JUNTO À SECRETARIA MUNICIPAL DE OBRAS E SERVIÇOS PÚBLICOS, CONFORME 2º ADITIVO DO PREGÃO PRESENCIAL Nº 032/2017 E CONTRATO Nº 211/2017, REF. O PERIODO DE 01/12 A 31/12/2019."
"","Sindicato Sindismut (f)","06/02/2020","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","R$3.517,91","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NA SECRETARIA MUNICIPAL DE OBRAS E SERVIÇOS PÚBLICOS DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","Sindicato Sindismut (f)","06/02/2020","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","R$3.234,17","LIQUIDADO PARA PAGAMENTO A DESPESAS NO VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS NA VIGILÂNCIA MUNICIPAL JUNTO A SECRETARIA MUNICIPAL DE SEGURANÇA E ORDEM PÚBLICA, REFERENTE MÊS JANEIRO DE 2020."
"","Pensão Alimentícia Judicial (f)","06/02/2020","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","R$616,85","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NA SECRETARIA MUNICIPAL DE OBRAS E SERVIÇOS PÚBLICOS DESTE MUNICIPIO, REF. MÊS JANEIRO DE 2020."
"","Pensão Alimentícia Judicial (f)","06/02/2020","13.810.312/0001-02 - PREFEITURA MUNICIPAL DE TUCANO","R$2.956,43","LIQUIDADO PARA PAGAMENTO A DESPESAS NO VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS NA VIGILÂNCIA MUNICIPAL JUNTO A SECRETARIA MUNICIPAL DE SEGURANÇA E ORDEM PÚBLICA, REFERENTE MÊS JANEIRO DE 2020."
"","ISS a Recolher","05/02/2020","08.833.656/0001-05 - NEOLUZ PROJETOS E ENGENHARIA LTDA - EPP","R$1.023,27","LIQUIDADO PARA PAGAMENTO A DESPESA NA PRESTAÇÃO DE SERVIÇOS NA EXECUSÃO. EFICIENTIZAÇÃO, FORNECIMENTO DE MATERIAIS, GESTÃO, MANUTENÇÃO DA ILUMINAÇÃO PÚBLICA E CADASTRAMENTO GEOREFERENCIADO DOS PONTOS  DE ILUMINAÇÃO PÚBLICA, CONFORME 1º ADITIVO DO PREGÃO Nº 001/2018 E CONTRATO Nº 027/2018, REF. O PERIODO DE 13/01 A 28/01/2020,"
"","Banco Bradesco - Empréstimo Consignados (f)","05/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$1.859,23","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS SERVIÇO DA PROTEÇÃO SOCIAL BÁSICA - GESTÃO, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","05/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$69,26","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL CONTRATADOS LOTADOS SERVIÇOS DE PROTEÇÃO BÁSICA - CRAS, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","05/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$142,12","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL CONTRATADOS LOTADOS SERVIÇOS DE PROTEÇÃO BÁSICA GESTÃO, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","05/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$2.076,64","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS SERVIÇO DA PROTEÇÃO SOCIAL BÁSICA - GESTÃO, REF. MÊS JANEIRO DE 2020."
"","IRRF s/ os Rendimentos do Trabalho","05/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$480,53","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS SERVIÇO DA PROTEÇÃO SOCIAL BÁSICA - GESTÃO, REF. MÊS JANEIRO DE 2020."
"","Sindicato Sindismut (f)","05/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$534,01","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS SERVIÇO DA PROTEÇÃO SOCIAL BÁSICA - GESTÃO, REF. MÊS JANEIRO DE 2020."
"","Sindicato Sindismut (f)","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$11.387,95","LIQUIDADO PARA APGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS JUNTO AS AÇÕES DA MANUTENÇÃO DO DEPARTAMENTO ENSINO FUNDAMENTAL - FUNDEB 60%, REF. JANEIRO DE 2020."
"","Sindicato Sindismut (f)","04/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$108,49","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS SERVIÇO DA PROTEÇÃO SOCIAL BÁSICA - CRAS VOLANTE, REF. MÊS JANEIRO DE 2020."
"","Sindicato Sindismut (f)","04/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$44,53","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS SERVIÇO DA PROTEÇÃO SOCIAL BÁSICA - PAIF, REF. MÊS JANEIRO DE 2020."
"","Sindicato Sindismut (f)","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$7.252,79","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS JUNTO AS AÇÕES DA MANUTENÇÃO DO DEPARTAMENTO ENSINO FUNDAMENTAL - FUNDEB 40%, REFERENTE MÊS JANEIRO DE 2020."
"","Sindicato Sindismut (f)","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$30.314,72","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS JUNTO AS AÇÕES DA MANUTENÇÃO DO DEPARTAMENTO ENSINO FUNDAMENTAL - FUNDEB 60%, REFERENTE MÊS JANEIRO DE 2020."
"","Sindicato Sindismut (f)","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$4.765,09","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NAS AÇÕES DA EDUCAÇÃO BÁSICA  - CRECHE JUNTO A SECRETARIA MUNICIPAL DE EDUCAÇÃO, REFERENTE MÊS JANEIRO DE 2020."
"","Sindicato Sindismut (f)","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$1.302,97","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NAS AÇÕES DA EDUCAÇÃO BÁSICA  - PRÉ ESCOLAR JUNTO A SECRETARIA MUNICIPAL DE EDUCAÇÃO, REFERENTE MÊS JANEIRO DE 2020."
"","Plano de Saúde União Médica (f)","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$2.105,52","LIQUIDADO PARA APGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS JUNTO AS AÇÕES DA MANUTENÇÃO DO DEPARTAMENTO ENSINO FUNDAMENTAL - FUNDEB 60%, REF. JANEIRO DE 2020."
"","Plano de Saúde União Médica (f)","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$392,67","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS JUNTO AS AÇÕES DA MANUTENÇÃO DO DEPARTAMENTO ENSINO FUNDAMENTAL - FUNDEB 40%, REFERENTE MÊS JANEIRO DE 2020."
"","Plano de Saúde União Médica (f)","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$11.934,74","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS JUNTO AS AÇÕES DA MANUTENÇÃO DO DEPARTAMENTO ENSINO FUNDAMENTAL - FUNDEB 60%, REFERENTE MÊS JANEIRO DE 2020."
"","Plano de Saúde União Médica (f)","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$242,18","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NAS AÇÕES DA EDUCAÇÃO BÁSICA  - CRECHE JUNTO A SECRETARIA MUNICIPAL DE EDUCAÇÃO, REFERENTE MÊS JANEIRO DE 2020."
"","Pensão Alimentícia Judicial (f)","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$656,47","LIQUIDADO PARA APGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS JUNTO AS AÇÕES DA MANUTENÇÃO DO DEPARTAMENTO ENSINO FUNDAMENTAL - FUNDEB 60%, REF. JANEIRO DE 2020."
"","Pensão Alimentícia Judicial (f)","04/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$285,73","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS SERVIÇO DA PROTEÇÃO SOCIAL BÁSICA - BOLSA FAMILIA, REF. MÊS JANEIRO DE 2020."
"","Pensão Alimentícia Judicial (f)","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$1.064,75","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS JUNTO AS AÇÕES DA MANUTENÇÃO DO DEPARTAMENTO ENSINO FUNDAMENTAL - FUNDEB 40%, REFERENTE MÊS JANEIRO DE 2020."
"","Pensão Alimentícia Judicial (f)","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$2.077,81","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS JUNTO AS AÇÕES DA MANUTENÇÃO DO DEPARTAMENTO ENSINO FUNDAMENTAL - FUNDEB 60%, REFERENTE MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$46.764,58","LIQUIDADO PARA APGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS JUNTO AS AÇÕES DA MANUTENÇÃO DO DEPARTAMENTO ENSINO FUNDAMENTAL - FUNDEB 60%, REF. JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","04/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$461,30","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL CONTRATADOS LOTADOS NO PROGRAMA 1ª INFÂNCIA NOSUAS, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","04/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$115,00","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL CONTRATADOS LOTADOS SERVIÇO DE MÉDIA COMPLEXIDADE - CASA LAR, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","04/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$924,90","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL CONTRATADOS LOTADOS SERVIÇO DE MÉDIA COMPLEXIDADE - CREAS, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","04/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$544,42","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL CONTRATADOS LOTADOS SERVIÇOS DE PROTEÇÃO BÁSICA - BOLSA FAMILIA, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","04/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$1.472,78","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL CONTRATADOS LOTADOS SERVIÇOS DE PROTEÇÃO BÁSICA - CRAS VOLANTE, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","04/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$691,30","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL CONTRATADOS LOTADOS SERVIÇOS DE PROTEÇÃO BÁSICA - CRAS, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","04/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$213,12","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL CONTRATADOS LOTADOS SERVIÇOS DE PROTEÇÃO BÁSICA - PAIF, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","04/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$69,26","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL CONTRATADOS LOTADOS SERVIÇOS DE PROTEÇÃO BÁSICA - SCFV, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","04/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$218,04","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS SERVIÇO DA PROTEÇÃO DE MÉDIA COMPLEXIDADE - CASA LAR, REF,. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","04/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$216,00","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS SERVIÇO DA PROTEÇÃO DE MÉDIA COMPLEXIDADE - CREAS, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","04/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$471,00","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS SERVIÇO DA PROTEÇÃO SOCIAL BÁSICA - BOLSA FAMILIA, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","04/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$1.115,41","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS SERVIÇO DA PROTEÇÃO SOCIAL BÁSICA - CRAS VOLANTE, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","04/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$601,13","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS SERVIÇO DA PROTEÇÃO SOCIAL BÁSICA - CRAS, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","04/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$103,90","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS SERVIÇO DA PROTEÇÃO SOCIAL BÁSICA - PAIF, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","04/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$218,04","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS SERVIÇO DE MÉDIA COMPLEXIDADE - CREAS, REF. MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$34.083,84","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS JUNTO AS AÇÕES DA MANUTENÇÃO DO DEPARTAMENTO ENSINO FUNDAMENTAL - FUNDEB 40%, REFERENTE MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$151.069,15","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS JUNTO AS AÇÕES DA MANUTENÇÃO DO DEPARTAMENTO ENSINO FUNDAMENTAL - FUNDEB 60%, REFERENTE MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$19.232,30","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NAS AÇÕES DA EDUCAÇÃO BÁSICA  - CRECHE JUNTO A SECRETARIA MUNICIPAL DE EDUCAÇÃO, REFERENTE MÊS JANEIRO DE 2020."
"","INSS - Retenções s/ Remuneração de Servidores","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$3.160,96","LIQUIDADO PARA PAGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS NAS AÇÕES DA EDUCAÇÃO BÁSICA  - PRÉ ESCOLAR JUNTO A SECRETARIA MUNICIPAL DE EDUCAÇÃO, REFERENTE MÊS JANEIRO DE 2020."
"","IRRF s/ os Rendimentos do Trabalho","04/02/2020","30.062.339/0001-83 - SECRETARIA MUNICIPAL DE EDUCACAO","R$17.300,87","LIQUIDADO PARA APGAMENTO A DESPESAS COM VENCIMENTOS DOS SERVIDORES PÚBLICO MUNICIPAL LOTADOS JUNTO AS AÇÕES DA MANUTENÇÃO DO DEPARTAMENTO ENSINO FUNDAMENTAL - FUNDEB 60%, REF. JANEIRO DE 2020."
"","IRRF s/ os Rendimentos do Trabalho","04/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$22,55","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS SERVIÇO DA PROTEÇÃO DE MÉDIA COMPLEXIDADE - CASA LAR, REF,. MÊS JANEIRO DE 2020."
"","IRRF s/ os Rendimentos do Trabalho","04/02/2020","17.993.326/0001-60 - FUNDO ASSISTENCIA SOCIAL DE TUCANO","R$21,00","LIQUIDADO PARA PAGAMENTO A DESPESA COM VENCIMENTOS DOS SERVIDORES PÚBLICOS MUNICIPAL LOTADOS SERVIÇO DA PROTEÇÃO DE MÉDIA COMPLEXIDADE - CREAS, REF. MÊS JANEIRO DE 2020."
